row,original_name,normalized_name,group_title,country_hint,matched,tvg_id,epg_source_section,confidence,method
1370,BR: 24/7: Rick And Morty 4,BR 24 7 RICK AND MORTY 4,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1371,BR: 24/7: Rimas de Berçário,BR 24 7 RIMAS DE BERCARIO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1372,BR: 24/7: Sakura Card,BR 24 7 SAKURA CARD,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1373,BR: 24/7: Samurai Warriors,BR 24 7 SAMURAI WARRIORS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1374,BR: 24/7: Samurai-X 1,BR 24 7 SAMURAI X 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1375,BR: 24/7: Samurai-X 2,BR 24 7 SAMURAI X 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1376,BR: 24/7: Sapo Não Lava o Pé 01,BR 24 7 SAPO NAO LAVA O PE 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1377,BR: 24/7: Sapo Não Lava o Pé 02,BR 24 7 SAPO NAO LAVA O PE 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1378,BR: 24/7: Scooby-Doo,BR 24 7 SCOOBY DOO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1379,BR: 24/7: Scooby-Doo - 13 Fantasmas 1985,BR 24 7 SCOOBY DOO 13 FANTASMAS 1985,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1380,BR: 24/7: Shaman King,BR 24 7 SHAMAN KING,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1381,BR: 24/7: She-ra,BR 24 7 SHE RA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1382,BR: 24/7: Shinzo,BR 24 7 SHINZO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1383,BR: 24/7: Show da Luna,BR 24 7 SHOW DA LUNA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1384,BR: 24/7: Shurato,BR 24 7 SHURATO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1385,BR: 24/7: Silver Hawks,BR 24 7 SILVER HAWKS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1386,BR: 24/7: Simon,BR 24 7 SIMON,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1387,BR: 24/7: Sitio do Pica-Pau Amarelo,BR 24 7 SITIO DO PICA PAU AMARELO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1388,BR: 24/7: Smallville 01,BR 24 7 SMALLVILLE 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1389,BR: 24/7: Smallville 02,BR 24 7 SMALLVILLE 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1390,BR: 24/7: Smallville 03,BR 24 7 SMALLVILLE 03,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1391,BR: 24/7: Smallville 04,BR 24 7 SMALLVILLE 04,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1392,BR: 24/7: Smallville 05,BR 24 7 SMALLVILLE 05,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1393,BR: 24/7: Smallville 06,BR 24 7 SMALLVILLE 06,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1394,BR: 24/7: Smallville 07,BR 24 7 SMALLVILLE 07,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1395,BR: 24/7: Smallville 08,BR 24 7 SMALLVILLE 08,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1396,BR: 24/7: Smallville 09,BR 24 7 SMALLVILLE 09,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1397,BR: 24/7: Smallville 10,BR 24 7 SMALLVILLE 10,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1398,BR: 24/7: South Park 01,BR 24 7 SOUTH PARK 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1399,BR: 24/7: South Park 02,BR 24 7 SOUTH PARK 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1400,BR: 24/7: South Park 03,BR 24 7 SOUTH PARK 03,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1401,BR: 24/7: Speed-Racer,BR 24 7 SPEED RACER,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1402,BR: 24/7: Steven Universe,BR 24 7 STEVEN UNIVERSE,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1403,BR: 24/7: Street Fighter 2,BR 24 7 STREET FIGHTER 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1404,BR: 24/7: Super Choque 1,BR 24 7 SUPER CHOQUE 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1405,BR: 24/7: Super Choque 2,BR 24 7 SUPER CHOQUE 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1406,BR: 24/7: Super Mario Bros 1,BR 24 7 SUPER MARIO BROS 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1407,BR: 24/7: Superman - Homem do Amanhã,BR 24 7 SUPERMAN HOMEM DO AMANHA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1408,BR: 24/7: Superman Animado 01,BR 24 7 SUPERMAN ANIMADO 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1409,BR: 24/7: Superman Animado 02,BR 24 7 SUPERMAN ANIMADO 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1410,BR: 24/7: Supernatural 01,BR 24 7 SUPERNATURAL 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1411,BR: 24/7: Supernatural 02,BR 24 7 SUPERNATURAL 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1412,BR: 24/7: Supernatural 03,BR 24 7 SUPERNATURAL 03,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1413,BR: 24/7: Supernatural 04,BR 24 7 SUPERNATURAL 04,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1414,BR: 24/7: Supernatural 05,BR 24 7 SUPERNATURAL 05,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1415,BR: 24/7: Supernatural 06,BR 24 7 SUPERNATURAL 06,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1416,BR: 24/7: Supernatural 07,BR 24 7 SUPERNATURAL 07,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1417,BR: 24/7: Supernatural 08,BR 24 7 SUPERNATURAL 08,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1418,BR: 24/7: Supernatural 09,BR 24 7 SUPERNATURAL 09,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1419,BR: 24/7: Supernatural 10,BR 24 7 SUPERNATURAL 10,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1420,BR: 24/7: Supernatural 11,BR 24 7 SUPERNATURAL 11,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1421,BR: 24/7: Supernatural 12,BR 24 7 SUPERNATURAL 12,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1422,BR: 24/7: Supernatural 13,BR 24 7 SUPERNATURAL 13,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1423,BR: 24/7: Supernatural 14,BR 24 7 SUPERNATURAL 14,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1424,BR: 24/7: Tartarugas Ninjas,BR 24 7 TARTARUGAS NINJAS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1425,BR: 24/7: Team-Galaxy,BR 24 7 TEAM GALAXY,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1426,BR: 24/7: Thiago Ventura,BR 24 7 THIAGO VENTURA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1427,BR: 24/7: Thundercats,BR 24 7 THUNDERCATS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1428,BR: 24/7: Timão e Pumba 01,BR 24 7 TIMAO E PUMBA 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1429,BR: 24/7: Timão e Pumba 02,BR 24 7 TIMAO E PUMBA 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1430,BR: 24/7: Todo Mundo Odeia o Chris 1,BR 24 7 TODO MUNDO ODEIA O CHRIS 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1431,BR: 24/7: Todo Mundo Odeia o Chris 2,BR 24 7 TODO MUNDO ODEIA O CHRIS 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1432,BR: 24/7: Todo Mundo Odeia o Chris 3,BR 24 7 TODO MUNDO ODEIA O CHRIS 3,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1433,BR: 24/7: Todo Mundo Odeia o Chris 4,BR 24 7 TODO MUNDO ODEIA O CHRIS 4,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1434,BR: 24/7: Todo Mundo Odeia o Chris 5,BR 24 7 TODO MUNDO ODEIA O CHRIS 5,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1435,BR: 24/7: Todo Mundo Odeia o Chris 6,BR 24 7 TODO MUNDO ODEIA O CHRIS 6,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1436,BR: 24/7: Todo Mundo Odeia o Chris 7,BR 24 7 TODO MUNDO ODEIA O CHRIS 7,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1437,BR: 24/7: Todo Mundo Odeia o Chris 8,BR 24 7 TODO MUNDO ODEIA O CHRIS 8,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1438,BR: 24/7: Tom & Jerry,BR 24 7 TOM AND JERRY,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1439,BR: 24/7: Três Espiãs Demais,BR 24 7 TRES ESPIAS DEMAIS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1440,BR: 24/7: Turma da Mônica,BR 24 7 TURMA DA MONICA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1441,BR: 24/7: Turma do Pateta,BR 24 7 TURMA DO PATETA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1442,BR: 24/7: Ultraman,BR 24 7 ULTRAMAN,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1443,BR: 24/7: Um Maluco no Pedaço 1,BR 24 7 UM MALUCO NO PEDACO 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1444,BR: 24/7: Um Maluco no Pedaço 2,BR 24 7 UM MALUCO NO PEDACO 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1445,BR: 24/7: Um Maluco no Pedaço 3,BR 24 7 UM MALUCO NO PEDACO 3,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1446,BR: 24/7: Um Maluco no Pedaço 4,BR 24 7 UM MALUCO NO PEDACO 4,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1447,BR: 24/7: Um Maluco no Pedaço 5,BR 24 7 UM MALUCO NO PEDACO 5,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1448,BR: 24/7: Um Maluco no Pedaço 6,BR 24 7 UM MALUCO NO PEDACO 6,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1449,BR: 24/7: Uma Família da Pesada 1,BR 24 7 UMA FAMILIA DA PESADA 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1450,BR: 24/7: Ursinhos Carinhosos 1,BR 24 7 URSINHOS CARINHOSOS 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1451,BR: 24/7: Ursinhos Carinhosos 2,BR 24 7 URSINHOS CARINHOSOS 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1452,BR: 24/7: Vai que Cola 1,BR 24 7 VAI QUE COLA 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1453,BR: 24/7: Vai que Cola 2,BR 24 7 VAI QUE COLA 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1454,BR: 24/7: Vai que Cola 3,BR 24 7 VAI QUE COLA 3,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1455,BR: 24/7: Vai que Cola 4,BR 24 7 VAI QUE COLA 4,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1456,BR: 24/7: Vai que Cola 5,BR 24 7 VAI QUE COLA 5,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1457,BR: 24/7: Vai que Cola 6,BR 24 7 VAI QUE COLA 6,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1458,BR: 24/7: Vai que Cola 7,BR 24 7 VAI QUE COLA 7,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1459,BR: 24/7: Vai que Cola 8,BR 24 7 VAI QUE COLA 8,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1460,BR: 24/7: Wally Gator,BR 24 7 WALLY GATOR,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1461,BR: 24/7: Wolverine e os X-Men,BR 24 7 WOLVERINE E OS X MEN,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1462,BR: 24/7: X-Men 1,BR 24 7 X MEN 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1463,BR: 24/7: X-Men 2,BR 24 7 X MEN 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1464,BR: 24/7: Xena,BR 24 7 XENA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1465,BR: 24/7: Xuxa só para Baixinhos 1,BR 24 7 XUXA SO PARA BAIXINHOS 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1466,BR: 24/7: Xuxa só para Baixinhos 2,BR 24 7 XUXA SO PARA BAIXINHOS 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1467,BR: 24/7: YT-Delegado Dacunha 01,BR 24 7 YT DELEGADO DACUNHA 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1468,BR: 24/7: YT-Delegado Dacunha 02,BR 24 7 YT DELEGADO DACUNHA 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1469,BR: 24/7: YT-Delegado Dacunha 03,BR 24 7 YT DELEGADO DACUNHA 03,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1470,BR: 24/7: YT-Delegado Dacunha 04,BR 24 7 YT DELEGADO DACUNHA 04,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1471,BR: 24/7: YT-Investigação Criminal,BR 24 7 YT INVESTIGACAO CRIMINAL,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1472,BR: 24/7: YT-Policia Militar,BR 24 7 YT POLICIA MILITAR,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1473,BR: 24/7: YU-YU-Hakusho,BR 24 7 YU YU HAKUSHO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1474,BR: 24/7: Zatch Bell,BR 24 7 ZATCH BELL,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1475,BR: 24/7: Zé Buscapé,BR 24 7 ZE BUSCAPE,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1476,BR: 24/7:DC Comics 01,BR 24 7 DC COMICS 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1477,BR: 24/7:DC Comics 02,BR 24 7 DC COMICS 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1478,BR: 24/7:Eduardo Costa [Aqui em Uberlândia],BR 24 7 EDUARDO COSTA AQUI EM UBERLANDIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1479,BR: 24/7:Eduardo Costa [Especial Dia dos Namorados],BR 24 7 EDUARDO COSTA ESPECIAL DIA DOS NAMORADOS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1480,BR: 24/7:Gusttavo Lima [Buteco em BH],BR 24 7 GUSTTAVO LIMA BUTECO EM BH,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1481,BR: 24/7:Gusttavo Lima [Buteco Em Casa 1],BR 24 7 GUSTTAVO LIMA BUTECO EM CASA 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1482,BR: 24/7:Gusttavo Lima [Embaixador no Agronegócio],BR 24 7 GUSTTAVO LIMA EMBAIXADOR NO AGRONEGOCIO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1483,BR: 24/7:Gusttavo Lima [Especial São João],BR 24 7 GUSTTAVO LIMA ESPECIAL SAO JOAO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1484,BR: 24/7:Gusttavo Lima [Festa do Peão Barretos],BR 24 7 GUSTTAVO LIMA FESTA DO PEAO BARRETOS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1485,BR: 24/7:Gusttavo Lima [YouTube Music],BR 24 7 GUSTTAVO LIMA YOUTUBE MUSIC,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1486,BR: 24/7:Gusttavo Lima Daniel e Leonardo [Live Buteco em Casa 3],BR 24 7 GUSTTAVO LIMA DANIEL E LEONARDO LIVE BUTECO EM CASA 3,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1487,BR: 24/7:Harry Potter 01,BR 24 7 HARRY POTTER 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1488,BR: 24/7:Harry Potter 02,BR 24 7 HARRY POTTER 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1489,BR: 24/7:Henrique e Juliano [Live Liberdade Provisória],BR 24 7 HENRIQUE E JULIANO LIVE LIBERDADE PROVISORIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1490,BR: 24/7:Jogos Mortais 01,BR 24 7 JOGOS MORTAIS 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1491,BR: 24/7:Jogos Mortais 02,BR 24 7 JOGOS MORTAIS 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1492,BR: 24/7:Jogos Vorazes - Quadrilogia,BR 24 7 JOGOS VORAZES QUADRILOGIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1493,BR: 24/7:John Wick - Trilogia,BR 24 7 JOHN WICK TRILOGIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1494,BR: 24/7:Jorge e Mateus [Na Praia Hotel],BR 24 7 JORGE E MATEUS NA PRAIA HOTEL,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1495,BR: 24/7:Jorge e Mateus [Pelo Amor de Deus],BR 24 7 JORGE E MATEUS PELO AMOR DE DEUS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1496,BR: 24/7:Jorge e Mateus [Sunset],BR 24 7 JORGE E MATEUS SUNSET,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1497,BR: 24/7:Leonardo e Eduardo Costa [Cabaré],BR 24 7 LEONARDO E EDUARDO COSTA CABARE,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1498,BR: 24/7:Leonardo e Luiza e Maurílio [Aqui em Uberlândia],BR 24 7 LEONARDO E LUIZA E MAURILIO AQUI EM UBERLANDIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1499,BR: 24/7:Leonardo e Zé Felipe [Pai e Filho],BR 24 7 LEONARDO E ZE FELIPE PAI E FILHO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1500,BR: 24/7:Leonardo [Canto Bebo e Choro],BR 24 7 LEONARDO CANTO BEBO E CHORO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1501,BR: 24/7:Maiara e Maraisa [Aqui em Casa 1],BR 24 7 MAIARA E MARAISA AQUI EM CASA 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1502,BR: 24/7:Maiara e Maraisa [Aqui em Casa 2],BR 24 7 MAIARA E MARAISA AQUI EM CASA 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1503,BR: 24/7:Maiara e Maraisa [Aqui na Fazenda],BR 24 7 MAIARA E MARAISA AQUI NA FAZENDA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1504,BR: 24/7:Maiara e Maraisa [Drive-In Na Terra],BR 24 7 MAIARA E MARAISA DRIVE IN NA TERRA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1505,BR: 24/7:Maiara e Maraisa [Fun Live],BR 24 7 MAIARA E MARAISA FUN LIVE,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1506,BR: 24/7:Maiara e Maraisa [Workshow],BR 24 7 MAIARA E MARAISA WORKSHOW,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1507,BR: 24/7:Marilia Mendonça [Lado B],BR 24 7 MARILIA MENDONCA LADO B,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1508,BR: 24/7:Marilia Mendonça [Live Local],BR 24 7 MARILIA MENDONCA LIVE LOCAL,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1509,BR: 24/7:Marilia Mendonça [Todos os Cantos],BR 24 7 MARILIA MENDONCA TODOS OS CANTOS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1510,BR: 24/7:Marilia Mendonça [Workshow],BR 24 7 MARILIA MENDONCA WORKSHOW,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1511,BR: 24/7:Marvel 01,BR 24 7 MARVEL 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1512,BR: 24/7:Marvel 02,BR 24 7 MARVEL 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1513,BR: 24/7:Marvel 03,BR 24 7 MARVEL 03,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1514,BR: 24/7:Marvel 04,BR 24 7 MARVEL 04,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1515,BR: 24/7:Maze Runner - Trilogia,BR 24 7 MAZE RUNNER TRILOGIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1516,BR: 24/7:O Hobbit - Trilogia,BR 24 7 O HOBBIT TRILOGIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1517,BR: 24/7:O Senhor dos Aneis - Trilogia,BR 24 7 O SENHOR DOS ANEIS TRILOGIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1518,BR: 24/7:Raça Negra e Alexandre Pires [Live Gigantes do Samba],BR 24 7 RACA NEGRA E ALEXANDRE PIRES LIVE GIGANTES DO SAMBA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1519,BR: 24/7:Raça Negra e Amigos em Casa [Live 21-04-2020],BR 24 7 RACA NEGRA E AMIGOS EM CASA LIVE 21 04 2020,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1520,BR: 24/7:Simone e Simaria [Live das Coleguinhas 1],BR 24 7 SIMONE E SIMARIA LIVE DAS COLEGUINHAS 1,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1521,BR: 24/7:Simone e Simaria [Live das Coleguinhas 2 Libras],BR 24 7 SIMONE E SIMARIA LIVE DAS COLEGUINHAS 2 LIBRAS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1522,BR: 24/7:Simone e Simaria [Live das Coleguinhas 2],BR 24 7 SIMONE E SIMARIA LIVE DAS COLEGUINHAS 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1523,BR: 24/7:Simone e Simaria [Pocket Show],BR 24 7 SIMONE E SIMARIA POCKET SHOW,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1524,BR: 24/7:Simone e Simaria [Yoki Live Junina],BR 24 7 SIMONE E SIMARIA YOKI LIVE JUNINA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1525,BR: 24/7:Superman - Sexalogia,BR 24 7 SUPERMAN SEXALOGIA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1526,BR: 24/7:Só Pra Contrariar [Especial 30 Anos],BR 24 7 SO PRA CONTRARIAR ESPECIAL 30 ANOS,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1527,BR: 24/7:Só Pra Contrariar [Session 2],BR 24 7 SO PRA CONTRARIAR SESSION 2,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1528,BR: 24/7:Trio Parada Dura e Cesar Menotti [Na Fazenda do Ratinho],BR 24 7 TRIO PARADA DURA E CESAR MENOTTI NA FAZENDA DO RATINHO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1529,BR: 24/7:Trio Parada Dura [A Última Live - Especial Parrerito],BR 24 7 TRIO PARADA DURA A ULTIMA LIVE ESPECIAL PARRERITO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1530,BR: 24/7:VillaMix em Casa [Só Modão],BR 24 7 VILLAMIX EM CASA SO MODAO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1531,BR: 24/7:Wesley Safadão e Raça Negra [Skol Sunset],BR 24 7 WESLEY SAFADAO E RACA NEGRA SKOL SUNSET,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1532,BR: 24/7:X-Men 01,BR 24 7 X MEN 01,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1533,BR: 24/7:X-Men 02,BR 24 7 X MEN 02,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1534,BR: 24/7:Xand Avião e os Barões da Pisadinha [Live Oficial],BR 24 7 XAND AVIAO E OS BAROES DA PISADINHA LIVE OFICIAL,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1535,BR: 24/7:Zé Neto e Cristiano [Live Barretão],BR 24 7 ZE NETO E CRISTIANO LIVE BARRETAO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1536,BR: 24/7:Zé Neto e Cristiano [Live Barzinho Aleatório],BR 24 7 ZE NETO E CRISTIANO LIVE BARZINHO ALEATORIO,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1537,BR: 24/7:Zé Neto e Cristiano [Live Dia da Cerveja],BR 24 7 ZE NETO E CRISTIANO LIVE DIA DA CERVEJA,24/7 BRASIL,br,False,,,0,non_linear_or_vod_group
1538,UR: CANAL 4 HD,UR,URUGUAY,uy,False,,,83,review_required
1539,UR: CANAL 4 HD opc1,UR OPC1,URUGUAY,uy,False,,,83,review_required
1540,UR: CANAL 5 HD (E),UR E,URUGUAY,uy,False,,,83,review_required
1541,UR: CANAL 10,UR,URUGUAY,uy,False,,,83,review_required
1542,,,URUGUAY,uy,False,,,0,empty_name
1543,,,URUGUAY,uy,False,,,0,empty_name
1544,UR: Canal 12 HD,UR,URUGUAY,uy,False,,,83,review_required
1545,UR: A + V,UR A + V,URUGUAY,uy,True,CANAL.A.HD.uy,epg_ripper_UY1,94,fuzzy_country
1546,UR: Artigas Television,UR ARTIGAS,URUGUAY,uy,False,,,83,review_required
1547,UR: 1000 X Hora Tv,UR 1000 X HORA,URUGUAY,uy,False,,,83,review_required
1548,UR: Canal UCL,UR UCL,URUGUAY,uy,False,,,83,review_required
1549,UR: Canal UCL,UR UCL,URUGUAY,uy,False,,,83,review_required
1550,UR: CANAL 4 PAYSANDU,UR PAYSANDU,URUGUAY,uy,False,,,83,review_required
1551,UR: Canal 7 HD,UR,URUGUAY,uy,False,,,83,review_required
1552,UR: CANAL 7 PUNTA,UR PUNTA,URUGUAY,uy,True,CANAL.A.HD.uy,epg_ripper_UY1,94,fuzzy_country
1553,UR: CANAL 9 TELEROCHA,UR TELEROCHA,URUGUAY,uy,False,,,0,no_candidate
1554,UR: CANAL 12 MELO,UR MELO,URUGUAY,uy,False,,,83,review_required
1555,UR: PRESIDENCIA URUGUAY,UR PRESIDENCIA URUGUAY,URUGUAY,uy,False,,,83,review_required
1556,UR: TELESUR,UR TELESUR,URUGUAY,uy,False,,,88,review_required
